movieId,title,imdbId,date,plot,g_adventure,g_animation,g_children,g_comedy,g_fantasy,g_romance,g_action,g_crime,g_thriller,g_drama,g_horror,g_mystery,g_sci-fi,g_war,g_musical,g_imax,g_documentary,g_western,g_film-noir,g_(no,g_genres,g_listed),d_johnlasseter,d_joejohnston,d_howarddeutch,d_charlesshyer,d_michaelmann,d_sydneypollack,d_peterhyams,d_martincampbell,d_robreiner,d_melbrooks,d_oliverstone,d_rennyharlin,d_martinscorsese,d_anglee,d_allisonanders,d_alexandrerockwell,d_robertrodriguez,d_quentintarantino,d_chuckjones,d_steveoedekerk,a_tomhanks,a_timallen,a_donrickles,a_jimvarney,a_wallaceshawn,a_johnratzenberger,a_anniepotts,a_johnmorris,a_erikvondetten,a_lauriemetcalf,a_r.leeermey,a_sarahrayne,a_pennjillette,a_jackangel,a_spenceraste,a_gregberg,a_lisabradley,a_kendallcunningham,a_debiderryberry,a_codydorkin
65,bio-dome ,115683,1996,"bud and doyle are two losers who are doing nothing with their lives. both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the earth. one day, when a group of scientists begin a mission to live inside a ""bio-dome"" for a year without outside contact, bud and doyle mistakenly become part of the project themselves. the two must then learn how to protect the earth and help the scientists complete their mission.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,friday ,113118,1995,"it is friday and craig jones (ice cube) is unemployed, having been fired yesterday. this has lead to trouble with smokey's (chris tucker's) supplier, big worm (faizon love), who now wants his money, or his product back, or smokey is a dead man. then there's deebo (tommy ""tiny"" lister, jr.), the local bully, plus craig's jealous, psychotic girlfriend, joi (paula jai parker), and debbie (nia long), the neighbor craig has a crush on. a lot can happen while lounging around your house on a friday.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,from dusk till dawn ,116367,1996,"after a bank heist in abilene with several casualties, the bank robber seth gecko and his psychopath and rapist brother richard gecko continue their crime spree in a convenience store in the middle of the desert while heading to mexico with a hostage. they decide to stop for a while in a low-budget motel. meanwhile the former minister jacob fuller is traveling on vacation with his son scott and his daughter kate in a rv. jacob lost his faith after the death of his beloved wife in a car accident and quit his position of pastor of his community and stops for the night in the same motel seth and richard are lodged. when seth sees the recreational vehicle, he abducts jacob and his family to help his brother and him to cross the mexico border, promising to release them on the next morning. they head to the truck drivers and bikers bar titty twister where seth will meet with his partner carlos in the dawn. when they are watching the dancer santanico pandemonium, seth and richard fight with three bodyguards. but soon they discover that the bar is a coven of vampires and they need to fight until dawn to leave the place alive.",0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,"misérables, les ",113828,1995,"henri fortin is poor and iliterate former boxer. ziman is rich jewish lawyer from paris. during wwii they meet when fortin agrees to drive ziman's family to switzerland. intrigued by victor hugo's novel ""les miserables"", fortin asks the zimans to read that book to him during the travel. before the end of movie every main character would see his character in situations similar to those in hugo's novel.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,screamers ,114367,1995,"on the distant mining planet sirius 6b ravaged by a decade of war in the year 2078, scientists have created the perfect weapon. the blade-wielding, self-replicating race of killing devices known as screamers is designed for one purpose - to hunt down and destroy all enemy life forms. this so dubbed man's greatest weapon has continued to evolve without human guidance, and devised a new mission: to obliterate all life. colonel hendricksson (peter weller) commands a handful of alliance soldiers still alive on sirius. betrayed by his own political leaders and disgusted by the atrocities of a never-ending war, hendricksson decides to negotiate a separate peace with the new economic bloc's decimated forces. but to do so, he will have to cross a treacherous wasteland where the deadliest threat comes from the very weapons he helped to create.",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,"juror, the ",116731,1996,"when annie laird is selected as a juror in a big mafia trial, she is forced by someone known as ""the teacher"" to persuade the other jurors to vote ""not guilty"". he threatens to kill her son if she doesn't commit. when the trial is over, he can't let her go...",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,things to do in denver when you're dead ,114660,1995,"jimmy the saint's business is videotaping the terminally-ill, so that they will be around to give 'afterlife advice' to their survivors. he hasn't been doing too well lately and has had to turn to loan-sharks to accomodate his failing business, as well as his expensive personal tastes. when an evil gangster-overlord buys up his note and demands a favor of jimmy, in exchange for the interest that he can't afford, jimmy capitulates. jimmy is to scare someone for the gangster-overlord--really rough them up. without giving too much away (spoiler), the scene goes down badly and jimmy and his crew all end up with contracts on their heads for their trouble.",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,white squall ,118158,1996,"a true story about a group of american teenage boys who crew a school sailing ship to gain experience, discipline, or whatever their parents feel they lack. the voyage is a true adventure for them all but it has its downs as well as ups.",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,black sheep ,115697,1996,"comedy about the prospective washington state governor al donnelly whose only stumbling block on the road to power is his embarrassing younger brother mike. to keep him out of mischief, al forces one of his aides, steve dodds to keep an eye on him during the election. however, this is easier said than done...",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,nick of time ,113972,1995,"gene watson is a public accountant who arrives on a train at union station in los angeles, accompanied by his 6-year-old daughter lynn. because of his ordinary looks, he is approached by a pair of sinister people named smith and jones. pretending to be cops, smith and jones kidnap lynn and confront gene with a simple choice -- kill california governor eleanor grant in 90 minutes or less, or lynn will die. watson is given a gun, six bullets, and a name tag, and he is told to go to the westin bonaventure hotel and kill eleanor, who is giving an afternoon speech. while jones is watching lynn in a van, smith watches watson in order to prevent watson from alerting the authorities. watson must quickly find some way to get himself and lynn out of this seemingly impossible situation.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,beautiful girls ,115639,1996,"new york based jazz pianist willie conway heads back to his small hometown of knights ridge, massachusetts for a high school reunion. the trip is as much to go to the reunion and see his old friends - none of whom left knights ridge after graduation - as it is to get away from his current life, at which he is at a crossroads both personally and professionally. he is just eking out a living with his piano playing gigs, and as such he is thinking about taking a sales job. he's also not sure if he's ready to marry his long time girlfriend, lawyer tracy stover. most of willie's knights ridge blue collar friends' best days were in high school, they still having that ""trophy"" mentality of girlfriends and wives. only michael ""mo"" morris is happily married with a family. paul kirkwood, whose room is plastered with magazine pictures of models, wants his waitress ex-girlfriend jan back only because he knows now that he can't have her. and tommy ""birdman"" rowland, who was the big man in high school, is trying to end his affair with his now married high school girlfriend, darian smalls. despite knowing about darian, tommy's current girlfriend, sharon cassidy, stands by her man through bad and worse. a cousin of their bar owning friend stanley ""stinky"" womack, the beautiful andera who is visiting from chicago, may provide the voice of reason for this group of friends in dealing with their women problems. some reason is what willie may need in trying to figure out why he is attracted to marty, his father's thirteen year old neighbor, especially as willie learns that tracy has decided to join him for the reunion.",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,broken arrow ,115759,1996,"""broken arrow"" is the term used to describe a nuclear device that has been lost. in this movie, two nuclear missiles are stolen by rogue us pilot deakins, but hot on his trail is his co-pilot hale and a park ranger, terry. the action takes place in utah's canyon country; a high stakes game of cat and mouse.",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"hate (haine, la) ",113247,1995,"the film follows three young men and their time spent in the french suburban ""ghetto,"" over a span of twenty-four hours. vinz, a jew, saïd, an arab, and hubert, a black boxer, have grown up in these french suburbs where high levels of diversity coupled with the racist and oppressive police force have raised tensions to a critical breaking point. during the riots that took place a night before, a police officer lost his handgun in the ensuing madness, only to leave it for vinz to find. now, with a newfound means to gain the respect he deserves, vinz vows to kill a cop if his friend abdel dies in the hospital, due the beating he received while in police custody.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,city hall ,115907,1996,"a young boy dies from a stray bullet during a shootout between a cop and mob family member who had previously been supiciously given probabtion, only to break its terms. new york's deputy mayor, kevin calhoun starts digging for information.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,bottle rocket ,115734,1996,"upon his release from a mental hospital following a nervous breakdown, the directionless anthony joins his friend dignan, who seems far less sane than the former. dignan has hatched a hare-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary mr. henry. with the help of their pathetic neighbor and pal bob, anthony and dignan pull a job and hit the road, where anthony finds love with motel maid inez. when our boys finally hook up with mr. henry, the ensuing escapade turns out to be far from what anyone expected.",1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,happy gilmore ,116483,1996,a hockey player wannabe finds out that he has the most powerful golf drive in history. he joins the p.g.a. tour to make some money to save grandma's house. the downside is that his hockey player mentality doesn't really go on the p.g.a. tour. especially with the favorite to win the championship.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,"bridges of madison county, the ",112579,1995,"the path of francesca johnson's (meryl streep's) future seems destined when an unexpected fork in the road causes her to question everything she had come to expect from life. while her husband and children are away at the illinois state fair in the summer of 1965, robert kincaid (clint eastwood) happens to turn into the johnson farm and asks francesca for directions to roseman bridge. francesca later learns that he was in iowa on assignment from national geographic magazine. she is reluctant seeing that he's a complete stranger, and then she agrees to show him to the bridges and gradually she talks about her life from being a war-bride from italy which sets the pace for this bittersweet and all-too-brief romance of her life. through the pain of separation from her secret love and the stark isolation she feels as the details of her life consume her, she writes her thoughts of the four-day love affair which took up three journals. the journals are found by her children after the lawyer was going over francesca's will and all of the contents which produces a key to her hope chest in the bedroom which contained some of hers and robert's things. the message they take from the diaries is to what you what you have to do to be happy in life. after learning that robert kincaid's cremated remains were scattered off roseman bridge and that their mother requested that she too be cremated and her ashes to be scattered off roseman bridge, the children must decide whether to honor their mother's final wishes or bury her alongside their father as the family had planned. adapted from the novel by robert james waller, this is the story of a special love that happens just once in a lifetime, if you're lucky.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,muppet treasure island ,117110,1996,the muppets are back into action in another movie based on a novel written by robert louis stevenson. kermit the frog and his colleagues go on a warfare against ruthless pirates. they also share their problem-solving journey on sea to rescue a treasure.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,braveheart ,112573,1995,"william wallace is a scottish rebel who leads an uprising against the cruel english ruler edward the longshanks, who wishes to inherit the crown of scotland for himself. when he was a young boy, william wallace's father and brother, along with many others, lost their lives trying to free scotland. once he loses another of his loved ones, william wallace begins his long quest to make scotland free once and for all, along with the assistance of robert the bruce.",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,taxi driver ,75314,1976,"travis bickle is an ex-marine and vietnam war veteran living in new york city. as he suffers from insomnia, he spends his time working as a taxi driver at night, watching porn movies at seedy cinemas during the day, or thinking about how the world, new york in particular, has deteriorated into a cesspool. he's a loner who has strong opinions about what is right and wrong with mankind. for him, the one bright spot in new york humanity is betsy, a worker on the presidential nomination campaign of senator charles palantine. he becomes obsessed with her. after an incident with her, he believes he has to do whatever he needs to make the world a better place in his opinion. one of his priorities is to be the savior for iris, a twelve-year-old runaway and prostitute who he believes wants out of the profession and under the thumb of her pimp and lover matthew.",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
